image_name,mae,rmse,imae,irmse
0000000311.png,439.98615,937.1846,1.5110519,2.1465106
0000000312.png,472.2204,1097.4049,1.4471732,2.1384912
0000000313.png,460.72617,1201.2715,1.3451477,2.1352174
0000000314.png,473.5348,1138.8289,1.4431275,2.0988274
0000000315.png,458.23434,1132.06,1.4135631,2.093646
0000000316.png,512.05084,1238.4956,1.437867,2.0275538
0000000317.png,473.3202,1196.145,1.2963184,1.9872139
0000000318.png,521.1135,1241.3164,1.4034902,2.168747
0000000319.png,528.33685,1225.359,1.5119249,2.1291537
0000000320.png,457.24786,1141.6312,1.3968437,2.2212489
0000000321.png,497.9795,1241.8054,1.4173224,2.256017
0000000322.png,506.53046,1258.8715,1.4107822,2.2973633
0000000323.png,549.7901,1268.605,1.6296141,2.4783726
0000000324.png,477.41772,1165.4822,1.5021513,2.5090256
0000000325.png,455.3908,1166.8652,1.4785187,2.7012882
0000000326.png,524.05536,1209.8915,1.3973211,2.0460353
0000000327.png,534.79816,1222.7102,1.4735641,2.2358181
0000000328.png,491.68027,1164.1289,1.4614984,2.2023447
0000000329.png,573.9712,1228.1063,1.6184005,2.4728413
0000000330.png,569.353,1178.4192,1.6968893,2.523669
0000000331.png,537.81396,1148.4055,1.5985047,2.0821764
0000000332.png,520.6665,1118.4219,1.5900311,2.1993504
0000000333.png,500.4494,1076.6826,1.4686877,1.966632
0000000334.png,495.06622,1099.601,1.6554605,2.3480663
0000000335.png,470.3057,1247.5048,1.4694785,2.3290977
0000000336.png,430.4613,1200.9552,1.5250083,2.4126263
0000000337.png,420.7347,1081.2126,1.3741373,2.0413551
0000000338.png,422.68665,1148.9596,1.304272,1.9801857
0000000339.png,441.63367,1311.2938,1.3237339,1.9055042
0000000340.png,427.3262,1326.5797,1.2938299,1.9118068
0000000341.png,448.13342,1145.5348,1.5087831,2.2585306
0000000342.png,488.7251,1287.9642,1.4095689,2.119985
0000000343.png,468.692,1301.5349,1.5447292,2.2881742
0000000344.png,479.6434,1409.5297,1.5270239,2.295792
0000000345.png,469.34232,1372.1848,1.4859663,2.4884098
0000000346.png,490.54642,1479.6771,1.4134169,2.3674707
0000000347.png,445.30548,1397.0316,1.3126466,2.5039563
0000000348.png,529.87274,1609.3197,1.4927081,2.8789911
