image_name,mae,rmse,imae,irmse
2467.png,24137.422,35752.938,26.651543,296.1923
247.png,38476.254,56366.48,30.199278,145.76723
2471.png,26525.324,36718.188,28.955915,48.291912
2475.png,26528.977,39668.137,27.385468,56.65963
2486.png,45426.55,72204.21,31.76986,98.691246
2487.png,50742.51,76186.94,33.88919,456.30682
2489.png,49808.11,75634.09,36.663128,493.36127
2490.png,42058.035,67011.5,38.54931,389.00363
2493.png,37275.305,66144.26,28.031034,132.70627
2494.png,45300.46,72329.41,31.736403,283.77704
2508.png,49833.684,70012.61,40.277695,203.18561
2509.png,42021.996,60993.797,40.856922,488.25348
2511.png,40911.496,61269.42,34.02431,240.09076
2512.png,41535.426,61637.156,32.85337,67.00078
2513.png,39943.05,60078.652,33.70456,266.46603
2514.png,40582.29,60101.812,32.28276,186.17197
2518.png,36726.324,51160.484,30.612375,44.76565
2526.png,30839.156,40535.84,31.649364,42.63141
2527.png,29454.514,42033.812,37.468636,108.67638
2528.png,23911.826,33979.816,29.2845,48.087
253.png,35289.445,50763.176,30.813467,77.080635
2539.png,24337.932,34834.168,29.407549,276.20602
2540.png,24308.404,35760.62,1301.4279,356452.62
2544.png,25747.646,38677.98,26.386978,223.7286
2547.png,27492.453,40985.605,26.390617,151.72942
2555.png,33380.797,44332.773,26.96514,311.16913
2558.png,31289.258,44270.742,24.55409,100.392075
2559.png,34327.312,50333.234,27.00476,152.65163
2563.png,28639.79,43789.996,28.869156,626.98065
2565.png,22927.713,34905.01,39.29238,60.087856
2575.png,36172.566,53872.477,27.218887,82.95328
2582.png,35432.56,53075.992,26.608307,71.83322
2583.png,35867.137,52648.26,29.701115,323.3955
2587.png,44154.594,62592.598,3123.2874,556234.25
2590.png,44818.777,63339.234,25.405676,75.87611
2600.png,44057.246,64185.465,27.222986,552.2069
2601.png,39484.05,57951.254,30.227392,283.82184
2604.png,39304.3,56157.07,31.018507,113.298035
261.png,30762.059,43163.258,29.736269,36.932213
2612.png,33125.383,50718.52,31.973906,91.71414
2613.png,22716.389,34339.797,38.52078,159.28685
2617.png,31863.543,51271.93,37.49563,1251.8513
2621.png,31611.717,50254.13,36.921417,316.26376
2627.png,35278.812,60167.54,37.868732,961.10095
2631.png,31093.41,53639.957,1328.175,359905.56
2632.png,31079.07,53744.973,41.98137,1085.6616
2633.png,30144.428,52372.523,30.978153,107.029655
2636.png,36446.57,63228.52,1290.1796,355556.8
2640.png,34866.816,58993.02,27.046007,199.73224
2643.png,33819.402,57863.08,27.706799,393.92563
2644.png,38176.332,61826.645,1298.1034,356106.4
2647.png,20378.684,33766.098,32.403538,41.97634
2654.png,43326.91,69314.5,41.034023,1086.6051
2656.png,45718.574,72748.11,34.774906,278.20935
2660.png,35697.66,63332.715,36.81466,986.1372
2664.png,37178.152,60016.152,25.140541,76.57551
2670.png,34557.453,51560.527,32.33169,66.951454
2676.png,36586.55,53782.6,32.53583,43.013397
268.png,32818.8,44076.812,35.52417,39.224564
2684.png,31569.19,44435.35,33.513657,87.41676
2686.png,28861.89,41750.63,33.340363,43.474464
2688.png,24269.451,37167.305,27.26858,37.3992
269.png,16863.412,22809.6,33.298134,78.52445
2690.png,20072.914,33382.89,22.50522,86.35582
2694.png,20066.166,34850.55,20.592833,91.16855
2699.png,22468.477,37336.01,23.196451,180.55525
