image_name,mae,rmse,imae,irmse
121.png,25174.842,30652.857,26.474916,29.96695
1210.png,20885.305,25381.531,29.578865,32.386997
1211.png,19548.012,23642.113,31.070541,33.963577
1212.png,19379.754,23881.7,31.5773,34.44817
1213.png,18940.85,22832.057,31.5833,34.336563
1214.png,18222.732,21996.213,31.760153,34.13649
1215.png,18357.498,21700.613,31.411486,33.584984
1216.png,17978.559,21260.623,32.049297,34.263096
1217.png,17284.93,20756.225,33.54052,35.960125
1218.png,17504.586,21180.309,33.8598,36.319576
1219.png,18078.664,23440.809,35.49618,38.528297
122.png,25290.092,30612.553,26.372458,29.996052
1220.png,20104.037,26562.873,33.268063,36.411148
1221.png,20111.5,26576.447,33.267994,36.37462
1222.png,20461.38,27331.025,33.21593,36.45974
1223.png,26877.861,36389.73,30.325722,34.08315
1224.png,28599.777,37759.195,28.224667,32.14548
1225.png,26958.932,35011.18,28.910727,33.13396
1226.png,27474.59,35001.508,28.18802,32.941418
1227.png,28275.053,35915.78,28.231256,33.14334
1228.png,28450.184,35593.402,27.376265,32.391865
1229.png,27534.28,34702.766,28.12473,32.955532
123.png,25277.854,30769.463,26.442385,30.210018
1230.png,27013.717,34093.887,28.244522,33.144894
1231.png,28116.691,35223.35,27.89728,33.006386
1232.png,27233.014,34091.17,27.963707,32.879723
1233.png,26207.23,32933.195,28.607714,33.32576
1234.png,27601.78,35173.105,27.825266,32.712337
1235.png,27231.049,34337.633,26.821613,31.219265
1236.png,29546.572,37002.684,26.053911,30.82167
1237.png,27083.43,34026.82,27.031034,31.515625
1238.png,28105.521,35082.492,26.751041,31.532806
1239.png,27885.453,34810.082,26.739702,31.474724
124.png,24089.756,28936.395,27.007872,30.788057
1240.png,27715.918,34104.37,25.788145,30.433556
1241.png,29096.643,35471.727,24.459076,28.880163
1242.png,28746.629,34963.273,24.779236,29.124784
1243.png,28733.541,34740.645,25.024826,29.48877
1244.png,25607.205,30021.008,24.635736,27.842398
1245.png,25170.557,29484.387,24.968506,28.18215
1246.png,24263.893,28534.893,25.929924,29.268991
1247.png,23924.832,28218.783,26.385698,29.781216
1248.png,22969.324,27277.89,27.386564,30.679186
1249.png,22979.63,27128.293,26.48662,29.386042
125.png,23803.857,28577.451,27.211294,30.872057
1250.png,22895.018,27203.592,26.937452,29.973284
1251.png,22845.906,27167.783,27.27063,30.349178
1252.png,22459.17,26858.59,27.77006,30.81002
1253.png,22658.113,27106.658,27.682863,30.824724
1254.png,23006.537,27485.537,27.378927,30.536757
1255.png,22921.424,27879.613,28.23101,31.801044
1256.png,23015.086,27883.188,27.689617,30.829393
1257.png,26288.543,31420.414,24.62549,27.968904
1258.png,27159.93,32603.645,23.25236,26.01946
1259.png,26223.084,31767.723,24.20779,27.17764
126.png,23773.75,28239.041,27.037872,30.515833
1260.png,25963.492,31493.324,24.474098,27.47523
1261.png,24989.29,30393.352,25.532238,28.840424
1262.png,24846.457,30246.037,26.081165,29.762152
1263.png,24494.771,29871.508,26.34717,30.061047
1264.png,24927.643,30343.52,26.202784,30.049143
1265.png,24991.953,30405.03,26.032925,29.730711
1266.png,25241.994,30805.705,26.02724,29.773031
1267.png,24974.754,30199.467,26.087927,29.739763
1268.png,25070.484,30505.467,25.955444,29.622807
1269.png,25064.791,30401.074,26.149992,29.938356
127.png,22784.863,26879.068,27.871765,31.445942
1270.png,24806.494,29864.22,25.936008,29.605083
1271.png,23047.033,27922.822,27.062399,30.286467
1272.png,24024.693,29231.066,26.143028,29.428356
1273.png,23808.395,29162.95,26.451988,29.672588
1274.png,24137.178,29257.469,26.22725,29.570562
1275.png,24089.766,29024.818,25.79203,29.107893
